Memo ID,account_id,Date,Shortcode,Memo,Rep ID,Sentiment,Channel,Intent
910,9cc2c168-853f-429e-8ca8-288f39625543,2025-02-19,CHQ BK,2025-02-19 | CHQ BK | Rep: REP262,REP262,Positive,Voice,Order Cheque Book
911,f7a5ae32-c2f2-47ca-a3ef-b45845fc6b72,2024-10-30,BAL TRF,2024-10-30 | BAL TRF | Rep: REP676 | Note: Card declined during purchase—issue escalated.,REP676,Negative,Voice,Balance Transfer Request
912,ce8624be-26bf-4d8d-bc8e-6ba8dc7ddf63,2025-02-22,FEE WVR,2025-02-22 | FEE WVR | Rep: REP394,REP394,Positive,Email,Fee Waiver Request
913,5a8c24e3-6b78-4c44-9f0c-fe70174b1230,2024-12-16,FEE WVR,2024-12-16 | FEE WVR | Rep: REP005 | Note: Offered balance transfer options; customer interested.,REP005,Negative,Chat,Fee Waiver Request
914,36bd642d-6ae0-48aa-970f-6d1ce4c68704,2024-12-11,BAL QRY,2024-12-11 | BAL QRY | Rep: REP103,REP103,Negative,Voice,Balance Inquiry
915,17a85cba-2f69-4b99-8db4-252f70b0ef33,2025-01-24,PIN RST,2025-01-24 | PIN RST | Rep: REP216,REP216,Negative,Email,Reset PIN
916,a7e21628-b261-4068-8b36-1dd18a10f5ae,2025-01-03,NRI,2025-01-03 | NRI | Rep: REP141,REP141,Positive,Email,Foreign Services
917,f0f4107a-3ef7-4a62-bd63-35453e5482c2,2025-02-28,FEE WVR,2025-02-28 | FEE WVR | Rep: REP054,REP054,Neutral,Voice,Fee Waiver Request
918,443c0160-bac5-4733-86d5-9c423bf3d008,2025-01-26,BAL QRY,2025-01-26 | BAL QRY | Rep: REP306,REP306,Negative,Chat,Balance Inquiry
919,33b3f695-4685-4d11-bccd-65bd79d42c68,2025-03-17,LMT INC,2025-03-17 | LMT INC | Rep: REP426,REP426,Positive,Email,Increase Credit Limit
920,81066c1c-c625-4ad3-8474-6ffad68ad9f3,2025-01-14,DC,2025-01-14 | DC | Rep: REP531,REP531,Neutral,Email,Debit Card Service
921,f8190d5a-c206-4b20-bf2f-39acfbb85d6d,2024-12-14,CHQ BK,2024-12-14 | CHQ BK | Rep: REP870 | Note: Fraud alert placed on the account.,REP870,Neutral,Chat,Order Cheque Book
922,0ae08baa-0270-44ea-9d96-667079aaea2a,2025-03-09,ECS RVS,2025-03-09 | ECS RVS | Rep: REP049 | Note: Offered balance transfer options; customer interested.,REP049,Positive,Email,Reversal Request
923,33b3f695-4685-4d11-bccd-65bd79d42c68,2024-11-16,STMT RQ,2024-11-16 | STMT RQ | Rep: REP605,REP605,Neutral,Voice,Get Statement
924,173392a5-0c8b-4b88-800e-b50d5edff8d1,2024-12-21,FEE WVR,2024-12-21 | FEE WVR | Rep: REP145,REP145,Neutral,Voice,Fee Waiver Request
925,447b2c33-ad78-4482-af58-cfcf1d922222,2025-03-02,KYC,2025-03-02 | KYC | Rep: REP914 | Note: Dispute form submitted; follow-up needed in 5 days.,REP914,Negative,Voice,Account Verification
926,b5d99b36-3595-4a88-91ba-4553c2d3ed9f,2024-11-30,CC,2024-11-30 | CC | Rep: REP142 | Note: Offered balance transfer options; customer interested.,REP142,Neutral,Email,Apply Credit Card
927,36bd642d-6ae0-48aa-970f-6d1ce4c68704,2024-11-28,PIN RST,2024-11-28 | PIN RST | Rep: REP852 | Note: PIN reset confirmed and successful.,REP852,Negative,Email,Reset PIN
928,14453942-d088-4bae-b015-824ba4821f08,2024-11-29,KYC,2024-11-29 | KYC | Rep: REP162,REP162,Neutral,Email,Account Verification
929,5a8c24e3-6b78-4c44-9f0c-fe70174b1230,2025-04-04,CLOSE ACCT,2025-04-04 | CLOSE ACCT | Rep: REP930,REP930,Positive,Voice,Close Account
930,1bf09578-0d01-44ec-959e-e1e53ff01af3,2025-03-04,NPS ACCT,2025-03-04 | NPS ACCT | Rep: REP286 | Note: Advised to visit branch with original documents.,REP286,Positive,Email,Open New Account
931,28a8a9f6-e262-4314-8477-662ea54a5a54,2024-12-22,CC,2024-12-22 | CC | Rep: REP544 | Note: Advised to visit branch with original documents.,REP544,Neutral,Email,Apply Credit Card
932,60fdd689-f9f7-4959-a65a-78190fcf80c1,2024-10-21,ADDR UPD,2024-10-21 | ADDR UPD | Rep: REP584 | Note: Customer complained about unrecognized transaction.,REP584,Neutral,Voice,Profile Update
933,60fdd689-f9f7-4959-a65a-78190fcf80c1,2025-02-16,CHQ BK,2025-02-16 | CHQ BK | Rep: REP722,REP722,Positive,Voice,Order Cheque Book
934,73d8b86a-d1dc-425c-b98e-7712bc5351ee,2024-12-06,PND DOC,2024-12-06 | PND DOC | Rep: REP964,REP964,Positive,Voice,Document Follow-up
935,b8673aa7-11ae-4850-9078-4b32c92d18e8,2024-10-26,CHQ BK,2024-10-26 | CHQ BK | Rep: REP706 | Note: Dispute form submitted; follow-up needed in 5 days.,REP706,Neutral,Voice,Order Cheque Book
936,dbd63405-051c-4136-bd17-3a7c8e99c31a,2024-11-02,DC,2024-11-02 | DC | Rep: REP103 | Note: Requested urgent update to mailing address.,REP103,Negative,Chat,Debit Card Service
937,9cc2c168-853f-429e-8ca8-288f39625543,2025-03-06,PND DOC,2025-03-06 | PND DOC | Rep: REP319,REP319,Negative,Chat,Document Follow-up
938,ce8624be-26bf-4d8d-bc8e-6ba8dc7ddf63,2024-12-27,ECS RVS,2024-12-27 | ECS RVS | Rep: REP772,REP772,Positive,Voice,Reversal Request
939,f7a5ae32-c2f2-47ca-a3ef-b45845fc6b72,2024-12-16,NPS ACCT,2024-12-16 | NPS ACCT | Rep: REP156,REP156,Neutral,Chat,Open New Account
940,8c141c43-a3e3-441a-a4ef-22356da489cc,2025-02-26,FEE WVR,2025-02-26 | FEE WVR | Rep: REP808 | Note: Customer complained about unrecognized transaction.,REP808,Positive,Voice,Fee Waiver Request
941,0ae08baa-0270-44ea-9d96-667079aaea2a,2025-01-22,FVR CHK,2025-01-22 | FVR CHK | Rep: REP897,REP897,Negative,Email,Fraud Detection
942,dc1322a7-aa46-4408-a3a7-a1412d19735e,2024-11-09,CLOSE ACCT,2024-11-09 | CLOSE ACCT | Rep: REP564,REP564,Neutral,Email,Close Account
943,15da6d3d-8f92-4c54-a77d-ea4e2ce1b14d,2025-03-16,DISP,2025-03-16 | DISP | Rep: REP512,REP512,Neutral,Email,Dispute Transaction
944,60fdd689-f9f7-4959-a65a-78190fcf80c1,2025-04-01,NPS ACCT,2025-04-01 | NPS ACCT | Rep: REP472,REP472,Negative,Chat,Open New Account
945,9cc2c168-853f-429e-8ca8-288f39625543,2025-02-25,DISP,2025-02-25 | DISP | Rep: REP565,REP565,Negative,Voice,Dispute Transaction
946,e060bf64-5d7b-4fce-b318-1054dfee0b20,2025-02-21,FVR CHK,2025-02-21 | FVR CHK | Rep: REP018,REP018,Negative,Voice,Fraud Detection
947,36bd642d-6ae0-48aa-970f-6d1ce4c68704,2025-01-26,NRI,2025-01-26 | NRI | Rep: REP824,REP824,Neutral,Voice,Foreign Services
948,b0b7373d-3ad0-4420-9854-84cb343e8a10,2025-02-05,BAL QRY,2025-02-05 | BAL QRY | Rep: REP354 | Note: Offered balance transfer options; customer interested.,REP354,Positive,Voice,Balance Inquiry
949,da5ed01c-177e-4a00-b987-efa43826fcba,2024-11-17,NPS ACCT,2024-11-17 | NPS ACCT | Rep: REP750,REP750,Positive,Email,Open New Account
950,36bd642d-6ae0-48aa-970f-6d1ce4c68704,2025-04-04,PND DOC,2025-04-04 | PND DOC | Rep: REP983 | Note: Customer complained about unrecognized transaction.,REP983,Neutral,Voice,Document Follow-up
951,4e43c73d-82d1-485b-a5b0-80cf6932918e,2024-11-05,DC,2024-11-05 | DC | Rep: REP512,REP512,Positive,Email,Debit Card Service
952,da5ed01c-177e-4a00-b987-efa43826fcba,2025-04-08,ECS RVS,2025-04-08 | ECS RVS | Rep: REP694 | Note: Dispute form submitted; follow-up needed in 5 days.,REP694,Neutral,Email,Reversal Request
953,52014828-a05b-4c5c-ad00-9b7483e22d75,2024-12-17,BAL TRF,2024-12-17 | BAL TRF | Rep: REP110,REP110,Neutral,Chat,Balance Transfer Request
954,2d6b83e6-6ce7-4785-96dd-19a74c0eb35d,2024-10-24,FEE WVR,2024-10-24 | FEE WVR | Rep: REP571,REP571,Positive,Email,Fee Waiver Request
955,e060bf64-5d7b-4fce-b318-1054dfee0b20,2024-11-25,NPS ACCT,2024-11-25 | NPS ACCT | Rep: REP979,REP979,Neutral,Chat,Open New Account
956,0c067c6d-ddbd-4c91-882e-8a09196eb5ca,2025-01-03,STMT RQ,2025-01-03 | STMT RQ | Rep: REP246 | Note: Dispute form submitted; follow-up needed in 5 days.,REP246,Neutral,Voice,Get Statement
957,e3dce91d-ea4f-4d97-9514-bdeb43dacd04,2025-01-13,TXN,2025-01-13 | TXN | Rep: REP005 | Note: No further action required; issue resolved.,REP005,Negative,Voice,Transaction Issue
958,804fa060-07c7-4ece-9a95-433dbf9c8575,2024-11-06,CLOSE ACCT,2024-11-06 | CLOSE ACCT | Rep: REP526 | Note: Offered balance transfer options; customer interested.,REP526,Positive,Chat,Close Account
959,20b597ca-3266-427e-a47d-79a31c1491a4,2025-03-02,BAL TRF,2025-03-02 | BAL TRF | Rep: REP267,REP267,Positive,Email,Balance Transfer Request
960,bf973dae-e279-4e3e-a0f8-f4bdde27d835,2025-02-23,PND DOC,2025-02-23 | PND DOC | Rep: REP809,REP809,Positive,Email,Document Follow-up
961,53432400-5bb6-45d6-976b-66d0b309666a,2025-02-08,LMT INC,2025-02-08 | LMT INC | Rep: REP225,REP225,Negative,Email,Increase Credit Limit
962,7c97ca79-ff2c-446d-9e36-c122afac1aff,2024-11-04,DC,2024-11-04 | DC | Rep: REP317,REP317,Positive,Email,Debit Card Service
963,06d270b6-6fce-4d22-8fab-558f39f019ab,2025-03-20,FVR CHK,2025-03-20 | FVR CHK | Rep: REP422 | Note: PIN reset confirmed and successful.,REP422,Neutral,Chat,Fraud Detection
964,225cc911-8434-49ec-b30f-7cfd9c4a33b2,2024-10-24,CLOSE ACCT,2024-10-24 | CLOSE ACCT | Rep: REP498,REP498,Positive,Chat,Close Account
965,a205ea87-4fa9-4d62-b169-de85a7b9bc91,2025-01-24,LMT INC,2025-01-24 | LMT INC | Rep: REP664 | Note: Offered balance transfer options; customer interested.,REP664,Positive,Email,Increase Credit Limit
966,4643ab21-aebd-4ee8-a202-40426dec5225,2024-12-24,ECS BLK,2024-12-24 | ECS BLK | Rep: REP492,REP492,Positive,Email,Block Auto Payment
967,b0b7373d-3ad0-4420-9854-84cb343e8a10,2024-11-14,PND DOC,"2024-11-14 | PND DOC | Rep: REP175 | Note: Asked for statement via email, sent instantly.",REP175,Neutral,Email,Document Follow-up
968,ccf5d64a-c743-49b8-a561-95f4b4a79b76,2025-01-12,NPS ACCT,2025-01-12 | NPS ACCT | Rep: REP589 | Note: Advised to visit branch with original documents.,REP589,Positive,Voice,Open New Account
969,b9d0fe24-6860-4bbc-b5c1-7a0c8810d05c,2024-10-23,CC,2024-10-23 | CC | Rep: REP721,REP721,Neutral,Chat,Apply Credit Card
970,ccf5d64a-c743-49b8-a561-95f4b4a79b76,2025-02-01,DISP,2025-02-01 | DISP | Rep: REP775,REP775,Neutral,Voice,Dispute Transaction
971,6988d2ab-0c85-4ec1-a641-e140468bce09,2024-10-20,DISP,2024-10-20 | DISP | Rep: REP205 | Note: Card declined during purchase—issue escalated.,REP205,Neutral,Chat,Dispute Transaction
972,ccf5d64a-c743-49b8-a561-95f4b4a79b76,2025-01-21,TXN,"2025-01-21 | TXN | Rep: REP573 | Note: Asked for statement via email, sent instantly.",REP573,Positive,Email,Transaction Issue
973,0434e68f-dcd2-4409-95ab-2e1b5b50e6e8,2025-02-20,DISP,2025-02-20 | DISP | Rep: REP991,REP991,Neutral,Chat,Dispute Transaction
974,f8035d6f-dc44-472f-aa65-0b94655e9cd6,2025-01-20,TXN,2025-01-20 | TXN | Rep: REP246,REP246,Neutral,Voice,Transaction Issue
975,f8035d6f-dc44-472f-aa65-0b94655e9cd6,2024-11-28,NRI,2024-11-28 | NRI | Rep: REP083,REP083,Negative,Voice,Foreign Services
976,bf954c81-7139-4f99-9385-aab171dbf23d,2025-04-10,PIN RST,2025-04-10 | PIN RST | Rep: REP927,REP927,Positive,Voice,Reset PIN
977,d7fe11dc-048f-49b8-b1bc-dcbdbb9a7984,2024-11-06,BAL TRF,2024-11-06 | BAL TRF | Rep: REP294 | Note: Dispute form submitted; follow-up needed in 5 days.,REP294,Positive,Voice,Balance Transfer Request
978,91aae7c3-2bcf-4b9b-b239-0dd0de5f6e6f,2025-03-10,NRI,2025-03-10 | NRI | Rep: REP991 | Note: Fraud alert placed on the account.,REP991,Positive,Chat,Foreign Services
979,f0f4107a-3ef7-4a62-bd63-35453e5482c2,2024-10-31,BAL QRY,2024-10-31 | BAL QRY | Rep: REP373,REP373,Neutral,Voice,Balance Inquiry
980,36bd642d-6ae0-48aa-970f-6d1ce4c68704,2025-02-27,NRI,2025-02-27 | NRI | Rep: REP191,REP191,Neutral,Chat,Foreign Services
981,1bf09578-0d01-44ec-959e-e1e53ff01af3,2025-03-23,BAL QRY,2025-03-23 | BAL QRY | Rep: REP001,REP001,Neutral,Voice,Balance Inquiry
982,5282a13a-908f-4fe8-b799-d702be60d2f7,2024-12-03,CC,2024-12-03 | CC | Rep: REP038 | Note: Dispute form submitted; follow-up needed in 5 days.,REP038,Positive,Voice,Apply Credit Card
983,bf4d3049-e9cc-4fbe-9fdc-ff4109ff584e,2025-01-11,COLL,2025-01-11 | COLL | Rep: REP803 | Note: Fraud alert placed on the account.,REP803,Negative,Voice,Collections Call
984,990c2a8e-9b41-4b33-ac89-d3cfe4b7bb93,2024-11-18,TXN,2024-11-18 | TXN | Rep: REP203 | Note: Card declined during purchase—issue escalated.,REP203,Negative,Chat,Transaction Issue
985,502fd85b-626a-4e9e-bcd2-708a1cafe1c1,2025-04-10,COLL,2025-04-10 | COLL | Rep: REP559 | Note: Dispute form submitted; follow-up needed in 5 days.,REP559,Negative,Email,Collections Call
986,840e6707-e8c3-4b4a-8af2-b0b7b29a93b5,2024-11-02,BAL QRY,2024-11-02 | BAL QRY | Rep: REP407,REP407,Positive,Email,Balance Inquiry
987,47ef81b0-6f52-4417-b977-c0b1ceca29eb,2025-01-10,FVR CHK,2025-01-10 | FVR CHK | Rep: REP048 | Note: No further action required; issue resolved.,REP048,Negative,Voice,Fraud Detection
988,0ae08baa-0270-44ea-9d96-667079aaea2a,2025-01-19,COLL,2025-01-19 | COLL | Rep: REP354 | Note: Dispute form submitted; follow-up needed in 5 days.,REP354,Positive,Email,Collections Call
989,a7e21628-b261-4068-8b36-1dd18a10f5ae,2025-03-19,STMT RQ,2025-03-19 | STMT RQ | Rep: REP614,REP614,Negative,Chat,Get Statement
990,06698fa8-120a-4e1b-8d05-3de76b397d97,2024-12-14,PIN RST,2024-12-14 | PIN RST | Rep: REP259,REP259,Negative,Email,Reset PIN
991,f89462a3-b7a7-47a0-860d-341f8d68e2be,2025-03-08,CLOSE ACCT,2025-03-08 | CLOSE ACCT | Rep: REP803,REP803,Neutral,Voice,Close Account
992,b5d99b36-3595-4a88-91ba-4553c2d3ed9f,2025-02-14,ACCT,2025-02-14 | ACCT | Rep: REP072,REP072,Positive,Email,General Account Info
993,da5ed01c-177e-4a00-b987-efa43826fcba,2024-12-04,BAL QRY,2024-12-04 | BAL QRY | Rep: REP976 | Note: Dispute form submitted; follow-up needed in 5 days.,REP976,Neutral,Email,Balance Inquiry
994,f0f4107a-3ef7-4a62-bd63-35453e5482c2,2024-11-27,ECS BLK,2024-11-27 | ECS BLK | Rep: REP446,REP446,Neutral,Chat,Block Auto Payment
995,70b65935-f9f4-4aba-8411-a3ff583f3a41,2025-03-27,STMT RQ,2025-03-27 | STMT RQ | Rep: REP601,REP601,Positive,Chat,Get Statement
996,33b3f695-4685-4d11-bccd-65bd79d42c68,2025-02-12,CC,2025-02-12 | CC | Rep: REP839,REP839,Neutral,Email,Apply Credit Card
997,5f9c04ee-03d3-44a5-b221-ad85fe6269be,2025-03-15,NPS ACCT,2025-03-15 | NPS ACCT | Rep: REP453 | Note: PIN reset confirmed and successful.,REP453,Negative,Voice,Open New Account
998,da5ed01c-177e-4a00-b987-efa43826fcba,2024-12-12,ECS BLK,2024-12-12 | ECS BLK | Rep: REP630,REP630,Neutral,Chat,Block Auto Payment
999,a226dc1c-bb88-40bd-9556-7af947862c29,2024-12-24,PND DOC,2024-12-24 | PND DOC | Rep: REP886 | Note: Dispute form submitted; follow-up needed in 5 days.,REP886,Positive,Chat,Document Follow-up
